#Pleiades SPK Reference Corpus
#Source: JPL DE SPK kernel: de440.bsp
#Kernel-SHA256: a4ce9bf9b3282becc9f4b2ac3cebe03a2ae7599981aabd7265fd8482fff7c4b5
#Coverage: geocentric ecliptic (mean geometric), TDB epochs
#Redistribution: derived from public-domain JPL DE kernel; corpus is redistributable
#Slice-Role: interior
#Columns:epoch_jd,body,x_km,y_km,z_km
2465060.5,Sun,29102479.714371,-144191004.455854,-239.264355
2465240.5,Sun,-23807261.622383,150205676.647090,-8.897047
2465420.5,Sun,15506256.493328,-146300779.597397,127.059110
2465600.5,Sun,-10599959.516266,151690003.689980,-250.797259
2465780.5,Sun,1783764.268043,-147153004.030199,63.907314
2465960.5,Sun,2699516.015386,151997625.883317,244.119202
2466140.5,Sun,-11935893.740838,-146735146.416927,-217.759116
2466320.5,Sun,15980006.303091,151115918.005655,317.639936
2466500.5,Sun,-25566793.662912,-145056541.316657,-172.003420
2466680.5,Sun,29131383.198295,149045502.026500,-444.758703
2466860.5,Sun,-38979685.400873,-142140410.169388,798.888626
2467040.5,Sun,42059692.455722,145817236.208794,-921.132009
2467220.5,Sun,-52071225.707597,-138006806.182606,1178.042659
2467400.5,Sun,54652241.115113,141461705.481373,-928.725705
2467580.5,Sun,-64720397.694691,-132700677.036052,504.092917
2467760.5,Sun,66826630.512339,135991397.424007,-286.987793
2467940.5,Sun,-76800560.402229,-126275453.851631,190.815916
2468120.5,Sun,78467991.775717,129444444.494822,-295.850308
2468300.5,Sun,-88236487.681109,-118772752.491739,696.474497
2468480.5,Sun,89476228.223873,121875679.334413,-1134.879875
2468660.5,Sun,-98928896.309475,-110261964.572835,1422.339306
2468840.5,Sun,99798006.405868,113336148.818011,-1266.040861
2469020.5,Sun,-108788651.271503,-100820952.709971,1437.455940
2469200.5,Sun,109334298.997262,103903853.681996,-939.617757
2469380.5,Sun,-117744275.434485,-90539398.570407,770.670488
2469560.5,Sun,117991542.150706,93643597.264734,-970.866634
2469740.5,Sun,-125704277.429087,-79522870.703786,1069.127827
2469920.5,Sun,125694272.390243,82639987.752608,-1424.777366
2470100.5,Sun,-132621842.805107,-67828987.971067,1826.866162
2470280.5,Sun,132379204.340856,70979858.689718,-1954.659372
2470460.5,Sun,-138439831.411854,-55562731.197534,1908.128764
2470640.5,Sun,138009021.321007,58728325.448418,-1615.306752
2470820.5,Sun,-143116214.384489,-42846136.110777,1387.392163
2471000.5,Sun,142526330.374963,45998009.449197,-1112.551485
2471180.5,Sun,-146631081.902814,-29772487.231725,1175.072261
2471360.5,Sun,145874541.073951,32908684.848446,-1494.521871
2471540.5,Sun,-148951622.306782,-16468375.574871,1710.534058
2471720.5,Sun,148031790.682790,19550673.302241,-1929.386995
2471900.5,Sun,-150050198.548479,-3024806.278374,2198.808246
2472080.5,Sun,148969835.760356,6034986.587380,-2065.474955
2472260.5,Sun,-149929410.080760,10445038.934500,1820.559254
2472440.5,Sun,148673584.013831,-7552638.340378,-1756.436471
2472620.5,Sun,-148604624.128520,23818913.102379,1623.494019
2472800.5,Sun,147146988.425441,-21080669.075663,-1684.553291
2472980.5,Sun,-146094423.325971,37019535.553726,2017.890158
2473160.5,Sun,144404525.325469,-34412908.795743,-1935.363314
2473340.5,Sun,-142417638.389026,49924165.776230,2054.891133
2473520.5,Sun,140456252.619989,-47463046.872699,-1937.273505
2473700.5,Sun,-137599046.511121,62417482.544723,1588.426627
2473880.5,Sun,135325105.579610,-60108862.504384,-1281.953704
2474060.5,Sun,-131684809.540712,74420883.182714,1077.854361
2474240.5,Sun,129040978.107289,-72250355.706177,-1210.232921
2474420.5,Sun,-124739052.991249,85833856.509185,1347.677035
2474600.5,Sun,121668847.318299,-83787993.158659,-1739.400859
2474780.5,Sun,-116802385.826451,96588006.679873,2063.163134
2474960.5,Sun,113280806.301937,-94607092.670448,-2152.499063
2475140.5,Sun,-107951821.498076,106578896.630882,2032.504282
2475320.5,Sun,103924845.438135,-104627376.019900,-1726.558355
2475500.5,Sun,-98269570.403776,115714930.632674,1142.440164
2475680.5,Sun,93678108.876841,-113748632.032785,-855.545516
2475860.5,Sun,-87812710.692677,123951312.245731,849.864769
2476040.5,Sun,82629682.819364,-121887034.956104,-748.057703
2476220.5,Sun,-76665565.515625,131226016.032184,978.424408
2476400.5,Sun,70860573.504081,-129000027.174915,-1337.051474
2476580.5,Sun,-64910194.007231,137480404.988908,1276.634814
2476760.5,Sun,58495134.289249,-135011670.656501,-1174.413595
2476940.5,Sun,-52658194.959395,142666889.479753,885.528034
2477120.5,Sun,45625676.863601,-139864486.004144,-462.810669
2477300.5,Sun,-40017528.260219,146737394.075726,255.887420
2477480.5,Sun,32370230.584109,-143505032.497273,-91.735325
2477660.5,Sun,-27043777.935418,149667150.814593,403.376614
2477840.5,Sun,18845719.692855,-145903154.206933,-346.294619
2478020.5,Sun,-13847394.223556,151431315.340839,614.880095
2478200.5,Sun,5139505.036759,-147054737.389278,-640.780853
2478380.5,Sun,-552599.079496,152015823.228886,44.404226
2478560.5,Sun,-8605781.482261,-146952764.442745,193.661169
2478740.5,Sun,12744834.052016,151427751.894366,-494.184502
2478920.5,Sun,-22271889.255953,-145587150.171692,979.657720
2479100.5,Sun,25931557.483260,149665227.882394,-893.135007
2479280.5,Sun,-35746584.703453,-142972919.527000,728.523238
2479460.5,Sun,38924836.617818,146722235.142294,-565.756616
2479640.5,Sun,-48905518.478699,-139136137.340511,510.458692
2479820.5,Sun,51612090.152451,142624596.440758,-516.742881
2480000.5,Sun,-61669025.135043,-134106503.616476,832.701318
2480180.5,Sun,63881719.440119,137416822.794749,-1152.237713
2480360.5,Sun,-73915324.764603,-127937481.172371,1413.732799
2480540.5,Sun,75667754.029478,131132226.438660,-1360.218697
2480720.5,Sun,-85522686.695245,-120691720.398294,1493.952692
2480900.5,Sun,86856598.345821,123817574.138700,-1216.458557
2481080.5,Sun,-96407230.477751,-112428071.858295,1101.941247
2481260.5,Sun,97346848.997433,115515137.728272,-1418.365016
2481440.5,Sun,-106464895.940376,-103226476.311100,1729.392317
2481620.5,Sun,107066220.771191,106291700.425868,-1926.323972
2481800.5,Sun,-115639745.665291,-93139841.750964,2685.693951
2481980.5,Sun,115936697.043567,96227027.266637,-2691.458593
2482160.5,Sun,-123855337.084391,-82270891.800017,2737.154526
2482340.5,Sun,123894539.218750,85385805.578558,-2398.422071
2482520.5,Sun,-131034133.809494,-70736653.171531,2136.384363
2482700.5,Sun,130853712.740975,73863733.352220,-1858.911545
2482880.5,Sun,-137132207.293175,-58612109.571820,1885.140925
2483060.5,Sun,136738722.823985,61761395.322091,-2243.230747
2483240.5,Sun,-142095576.201634,-46004409.647544,2543.147857
2483420.5,Sun,141521679.286236,49147864.376358,-2922.817148
2483600.5,Sun,-145884501.269823,-33007647.716857,3370.022695
2483780.5,Sun,145158087.901259,36133089.895888,-3188.578933
2483960.5,Sun,-148486979.670767,-19735099.621483,3032.730683
2484140.5,Sun,147610703.481079,22813935.043863,-2812.246874
2484320.5,Sun,-149888618.787380,-6320625.048407,2577.642646
2484500.5,Sun,148852386.694264,9317956.206115,-2504.251927
2484680.5,Sun,-150079899.297223,7154069.188248,2705.083725
2484860.5,Sun,148864596.650033,-4235092.794319,-2909.781745
2485040.5,Sun,-149052988.162813,20569994.227648,3123.467737
2485220.5,Sun,147639369.368349,-17774093.603257,-3280.123016
2485400.5,Sun,-146820161.158287,33810339.519186,3062.973130
2485580.5,Sun,145183147.926702,-31174711.860789,-2821.083752
2485760.5,Sun,-143415823.307127,46794149.113725,2576.052551
2485940.5,Sun,141512605.856596,-44313154.645670,-2428.921090
2486120.5,Sun,-138882620.695902,59401770.962618,2448.403553
2486300.5,Sun,136665218.751492,-57079767.075652,-2497.139264
2486480.5,Sun,-133239946.015914,71543142.818177,2945.676980
2486660.5,Sun,130676387.652216,-69349358.732585,-2982.018522
2486840.5,Sun,-126539083.324240,83110436.551246,2988.475448
